file, href, status, exit status
about-us/boa, http://www.ou.edu/web.html, 300-399 , 200
about-us/boa, http://www.ou.edu/content/ousearch.html, 300-399 , 200
about-us/boa, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
about-us/boa, http://observatory.ou.edu, , 200
about-us/boa, http://www.ou.edu/lunarsooners, 300-399 , 200
about-us/boa, http://www.ou.edu/coe/ephysics/, 300-399 , 200
about-us/boa, http://raptor.physics.wisc.edu/bios/ccl.htm, , 200
about-us/boa, http://www.bakerinstitute.org/experts/neal-f-lane/, 300-399 , 200
about-us/boa, http://www.intrusion.com/index.php?option=com_content&view=article&id=2&Itemid=12, 300-399 , 404
about-us/boa, http://www.visidyne.com/, , 200
about-us/boa, http://www.polatomic.com, , 200
about-us/boa, http://stardust.jpl.nasa.gov/news/bio_bclark.html, 300-399 , 200
about-us/boa, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
about-us/boa, http://www.ou.edu/sustainability.html, 300-399 , 200
about-us/boa, http://ouhsc.edu/hipaa/, 300-399 , 200
about-us/boa, http://hr.ou.edu/jobs/, 300-399 , 200
about-us/boa, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
about-us/boa, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
about-us/boa, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
about-us/boa, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
about-us/boa, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
about-us/boa, https://twitter.com/uofoklahoma, , 200
about-us/boa, http://www.youtube.com/universityofoklahoma, 300-399 , 200
about-us/boa, https://plus.google.com/104620369929503587904, 300-399 , 200
about-us/boa, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
about-us/contact-us, http://www.ou.edu/web.html, 300-399 , 200
about-us/contact-us, http://www.ou.edu/content/ousearch.html, 300-399 , 200
about-us/contact-us, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
about-us/contact-us, http://observatory.ou.edu, , 200
about-us/contact-us, http://www.ou.edu/lunarsooners, 300-399 , 200
about-us/contact-us, http://www.ou.edu/coe/ephysics/, 300-399 , 200
about-us/contact-us, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
about-us/contact-us, http://www.ou.edu/sustainability.html, 300-399 , 200
about-us/contact-us, http://ouhsc.edu/hipaa/, 300-399 , 200
about-us/contact-us, http://hr.ou.edu/jobs/, 300-399 , 200
about-us/contact-us, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
about-us/contact-us, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
about-us/contact-us, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
about-us/contact-us, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
about-us/contact-us, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
about-us/contact-us, https://twitter.com/uofoklahoma, , 200
about-us/contact-us, http://www.youtube.com/universityofoklahoma, 300-399 , 200
about-us/contact-us, https://plus.google.com/104620369929503587904, 300-399 , 200
about-us/contact-us, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
about-us/phone, http://www.ou.edu/web.html, 300-399 , 200
about-us/phone, http://www.ou.edu/content/ousearch.html, 300-399 , 200
about-us/phone, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
about-us/phone, http://observatory.ou.edu, , 200
about-us/phone, http://www.ou.edu/lunarsooners, 300-399 , 200
about-us/phone, http://www.ou.edu/coe/ephysics/, 300-399 , 200
about-us/phone, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
about-us/phone, http://www.ou.edu/sustainability.html, 300-399 , 200
about-us/phone, http://ouhsc.edu/hipaa/, 300-399 , 200
about-us/phone, http://hr.ou.edu/jobs/, 300-399 , 200
about-us/phone, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
about-us/phone, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
about-us/phone, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
about-us/phone, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
about-us/phone, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
about-us/phone, https://twitter.com/uofoklahoma, , 200
about-us/phone, http://www.youtube.com/universityofoklahoma, 300-399 , 200
about-us/phone, https://plus.google.com/104620369929503587904, 300-399 , 200
about-us/phone, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
alumni/index.html, http://www.ou.edu/web.html, 300-399 , 200
alumni/index.html, http://www.ou.edu/content/ousearch.html, 300-399 , 200
alumni/index.html, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
alumni/index.html, http://observatory.ou.edu, , 200
alumni/index.html, http://www.ou.edu/lunarsooners, 300-399 , 200
alumni/index.html, http://www.ou.edu/coe/ephysics/, 300-399 , 200
alumni/index.html, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
alumni/index.html, http://www.ou.edu/sustainability.html, 300-399 , 200
alumni/index.html, http://ouhsc.edu/hipaa/, 300-399 , 200
alumni/index.html, http://hr.ou.edu/jobs/, 300-399 , 200
alumni/index.html, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
alumni/index.html, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
alumni/index.html, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
alumni/index.html, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
alumni/index.html, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
alumni/index.html, https://twitter.com/uofoklahoma, , 200
alumni/index.html, http://www.youtube.com/universityofoklahoma, 300-399 , 200
alumni/index.html, https://plus.google.com/104620369929503587904, 300-399 , 200
alumni/index.html, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
assignments.html, http://www.ou.edu/web.html, 300-399 , 200
assignments.html, http://www.ou.edu/content/ousearch.html, 300-399 , 200
assignments.html, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
assignments.html, http://observatory.ou.edu, , 200
assignments.html, http://www.ou.edu/lunarsooners, 300-399 , 200
assignments.html, http://www.ou.edu/coe/ephysics/, 300-399 , 200
assignments.html, https://www.nature.com/articles/s41560-020-0602-0, 300-399 , 200
assignments.html, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
assignments.html, http://www.ou.edu/sustainability.html, 300-399 , 200
assignments.html, http://ouhsc.edu/hipaa/, 300-399 , 200
assignments.html, http://hr.ou.edu/jobs/, 300-399 , 200
assignments.html, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
assignments.html, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
assignments.html, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
assignments.html, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
assignments.html, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
assignments.html, https://twitter.com/uofoklahoma, , 200
assignments.html, http://www.youtube.com/universityofoklahoma, 300-399 , 200
assignments.html, https://plus.google.com/104620369929503587904, 300-399 , 200
assignments.html, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
boa/index.html, http://www.ou.edu/web.html, 300-399 , 200
boa/index.html, http://www.ou.edu/content/ousearch.html, 300-399 , 200
boa/index.html, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
boa/index.html, http://observatory.ou.edu, , 200
boa/index.html, http://www.ou.edu/lunarsooners, 300-399 , 200
boa/index.html, http://www.ou.edu/coe/ephysics/, 300-399 , 200
boa/index.html, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
boa/index.html, http://www.ou.edu/sustainability.html, 300-399 , 200
boa/index.html, http://ouhsc.edu/hipaa/, 300-399 , 200
boa/index.html, http://hr.ou.edu/jobs/, 300-399 , 200
boa/index.html, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
boa/index.html, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
boa/index.html, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
boa/index.html, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
boa/index.html, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
boa/index.html, https://twitter.com/uofoklahoma, , 200
boa/index.html, http://www.youtube.com/universityofoklahoma, 300-399 , 200
boa/index.html, https://plus.google.com/104620369929503587904, 300-399 , 200
boa/index.html, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
cmseminar, http://www.ou.edu/web.html, 300-399 , 200
cmseminar, http://www.ou.edu/content/ousearch.html, 300-399 , 200
cmseminar, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
cmseminar, http://observatory.ou.edu, , 200
cmseminar, http://www.ou.edu/lunarsooners, 300-399 , 200
cmseminar, http://www.ou.edu/coe/ephysics/, 300-399 , 200
cmseminar, https://arxiv.org/abs/2002.07546, , 200
cmseminar, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
cmseminar, http://www.ou.edu/sustainability.html, 300-399 , 200
cmseminar, http://ouhsc.edu/hipaa/, 300-399 , 200
cmseminar, http://hr.ou.edu/jobs/, 300-399 , 200
cmseminar, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
cmseminar, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
cmseminar, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
cmseminar, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
cmseminar, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
cmseminar, https://twitter.com/uofoklahoma, , 200
cmseminar, http://www.youtube.com/universityofoklahoma, 300-399 , 200
cmseminar, https://plus.google.com/104620369929503587904, 300-399 , 200
cmseminar, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
colloquium/index.html, http://www.ou.edu/web.html, 300-399 , 200
colloquium/index.html, http://www.ou.edu/content/ousearch.html, 300-399 , 200
colloquium/index.html, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
colloquium/index.html, http://observatory.ou.edu, , 200
colloquium/index.html, http://www.ou.edu/lunarsooners, 300-399 , 200
colloquium/index.html, http://www.ou.edu/coe/ephysics/, 300-399 , 200
colloquium/index.html, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
colloquium/index.html, http://www.ou.edu/sustainability.html, 300-399 , 200
colloquium/index.html, http://ouhsc.edu/hipaa/, 300-399 , 200
colloquium/index.html, http://hr.ou.edu/jobs/, 300-399 , 200
colloquium/index.html, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
colloquium/index.html, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
colloquium/index.html, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
colloquium/index.html, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
colloquium/index.html, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
colloquium/index.html, https://twitter.com/uofoklahoma, , 200
colloquium/index.html, http://www.youtube.com/universityofoklahoma, 300-399 , 200
colloquium/index.html, https://plus.google.com/104620369929503587904, 300-399 , 200
colloquium/index.html, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
computer.shtml, http://www.ou.edu/web.html, 300-399 , 200
computer.shtml, http://www.ou.edu/content/ousearch.html, 300-399 , 200
computer.shtml, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
computer.shtml, http://observatory.ou.edu, , 200
computer.shtml, http://www.ou.edu/lunarsooners, 300-399 , 200
computer.shtml, http://www.ou.edu/coe/ephysics/, 300-399 , 200
computer.shtml, http://www.oscer.ou.edu/, , 200
computer.shtml, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
computer.shtml, http://www.ou.edu/sustainability.html, 300-399 , 200
computer.shtml, http://ouhsc.edu/hipaa/, 300-399 , 200
computer.shtml, http://hr.ou.edu/jobs/, 300-399 , 200
computer.shtml, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
computer.shtml, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
computer.shtml, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
computer.shtml, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
computer.shtml, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
computer.shtml, https://twitter.com/uofoklahoma, , 200
computer.shtml, http://www.youtube.com/universityofoklahoma, 300-399 , 200
computer.shtml, https://plus.google.com/104620369929503587904, 300-399 , 200
computer.shtml, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
contact.shtml, http://www.ou.edu/web.html, 300-399 , 200
contact.shtml, http://www.ou.edu/content/ousearch.html, 300-399 , 200
contact.shtml, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
contact.shtml, http://observatory.ou.edu, , 200
contact.shtml, http://www.ou.edu/lunarsooners, 300-399 , 200
contact.shtml, http://www.ou.edu/coe/ephysics/, 300-399 , 200
contact.shtml, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
contact.shtml, http://www.ou.edu/sustainability.html, 300-399 , 200
contact.shtml, http://ouhsc.edu/hipaa/, 300-399 , 200
contact.shtml, http://hr.ou.edu/jobs/, 300-399 , 200
contact.shtml, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
contact.shtml, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
contact.shtml, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
contact.shtml, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
contact.shtml, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
contact.shtml, https://twitter.com/uofoklahoma, , 200
contact.shtml, http://www.youtube.com/universityofoklahoma, 300-399 , 200
contact.shtml, https://plus.google.com/104620369929503587904, 300-399 , 200
contact.shtml, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
cspin/index.html, http://www.ou.edu/web.html, 300-399 , 200
cspin/index.html, http://www.ou.edu/content/ousearch.html, 300-399 , 200
cspin/index.html, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
cspin/index.html, http://observatory.ou.edu, , 200
cspin/index.html, http://www.ou.edu/lunarsooners, 300-399 , 200
cspin/index.html, http://www.ou.edu/coe/ephysics/, 300-399 , 200
cspin/index.html, https://www.nature.com/articles/s41560-020-0602-0, 300-399 , 200
cspin/index.html, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
cspin/index.html, http://www.ou.edu/sustainability.html, 300-399 , 200
cspin/index.html, http://ouhsc.edu/hipaa/, 300-399 , 200
cspin/index.html, http://hr.ou.edu/jobs/, 300-399 , 200
cspin/index.html, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
cspin/index.html, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
cspin/index.html, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
cspin/index.html, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
cspin/index.html, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
cspin/index.html, https://twitter.com/uofoklahoma, , 200
cspin/index.html, http://www.youtube.com/universityofoklahoma, 300-399 , 200
cspin/index.html, https://plus.google.com/104620369929503587904, 300-399 , 200
cspin/index.html, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
donate/index.html, http://www.ou.edu/web.html, 300-399 , 200
donate/index.html, http://www.ou.edu/content/ousearch.html, 300-399 , 200
donate/index.html, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
donate/index.html, http://observatory.ou.edu, , 200
donate/index.html, http://www.ou.edu/lunarsooners, 300-399 , 200
donate/index.html, http://www.ou.edu/coe/ephysics/, 300-399 , 200
donate/index.html, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
donate/index.html, http://www.ou.edu/sustainability.html, 300-399 , 200
donate/index.html, http://ouhsc.edu/hipaa/, 300-399 , 200
donate/index.html, http://hr.ou.edu/jobs/, 300-399 , 200
donate/index.html, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
donate/index.html, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
donate/index.html, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
donate/index.html, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
donate/index.html, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
donate/index.html, https://twitter.com/uofoklahoma, , 200
donate/index.html, http://www.youtube.com/universityofoklahoma, 300-399 , 200
donate/index.html, https://plus.google.com/104620369929503587904, 300-399 , 200
donate/index.html, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
events/index.html, http://www.ou.edu/web.html, 300-399 , 200
events/index.html, http://www.ou.edu/content/ousearch.html, 300-399 , 200
events/index.html, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
events/index.html, http://observatory.ou.edu, , 200
events/index.html, http://www.ou.edu/lunarsooners, 300-399 , 200
events/index.html, http://www.ou.edu/coe/ephysics/, 300-399 , 200
events/index.html, https://www.nature.com/articles/s41567-020-01081-3, 300-399 , 200
events/index.html, https://www.nature.com/articles/s41567-020-01119-6, 300-399 , 200
events/index.html, https://ou.edu/cas/physics-astronomy/cic/, , 200
events/index.html, https://ou.edu/cas/physics-astronomy/cic/conduct, , 200
events/index.html, https://ou.edu/cas/physics-astronomy/cic/dropbox, , 200
events/index.html, http://aps.org/, 300-399 , 200
events/index.html, https://engage.aps.org/dpf/home, , 200
events/index.html, http://ou.edu/cuwip, 300-399 , 200
events/index.html, https://snowmass21.org/, , 200
events/index.html, https://higherlogicdownload.s3.amazonaws.com/APS/8130f693-9c12-43e9-9311-1246dda64a3e/UploadedImages/documents/DPF_Newsletters/Nov2020_Newsletter_DPF.pdf, , 200
events/index.html, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
events/index.html, http://www.ou.edu/sustainability.html, 300-399 , 200
events/index.html, http://ouhsc.edu/hipaa/, 300-399 , 200
events/index.html, http://hr.ou.edu/jobs/, 300-399 , 200
events/index.html, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
events/index.html, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
events/index.html, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
events/index.html, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
events/index.html, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
events/index.html, https://twitter.com/uofoklahoma, , 200
events/index.html, http://www.youtube.com/universityofoklahoma, 300-399 , 200
events/index.html, https://plus.google.com/104620369929503587904, 300-399 , 200
events/index.html, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
facil.shtml, http://www.ou.edu/web.html, 300-399 , 200
facil.shtml, http://www.ou.edu/content/ousearch.html, 300-399 , 200
facil.shtml, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
facil.shtml, http://observatory.ou.edu, , 200
facil.shtml, http://www.ou.edu/lunarsooners, 300-399 , 200
facil.shtml, http://www.ou.edu/coe/ephysics/, 300-399 , 200
facil.shtml, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
facil.shtml, http://www.ou.edu/sustainability.html, 300-399 , 200
facil.shtml, http://ouhsc.edu/hipaa/, 300-399 , 200
facil.shtml, http://hr.ou.edu/jobs/, 300-399 , 200
facil.shtml, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
facil.shtml, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
facil.shtml, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
facil.shtml, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
facil.shtml, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
facil.shtml, https://twitter.com/uofoklahoma, , 200
facil.shtml, http://www.youtube.com/universityofoklahoma, 300-399 , 200
facil.shtml, https://plus.google.com/104620369929503587904, 300-399 , 200
facil.shtml, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
facultyhomes.shtml, http://www.ou.edu/web.html, 300-399 , 200
facultyhomes.shtml, http://www.ou.edu/content/ousearch.html, 300-399 , 200
facultyhomes.shtml, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
facultyhomes.shtml, http://observatory.ou.edu, , 200
facultyhomes.shtml, http://www.ou.edu/lunarsooners, 300-399 , 200
facultyhomes.shtml, http://www.ou.edu/coe/ephysics/, 300-399 , 200
facultyhomes.shtml, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
facultyhomes.shtml, http://www.ou.edu/sustainability.html, 300-399 , 200
facultyhomes.shtml, http://ouhsc.edu/hipaa/, 300-399 , 200
facultyhomes.shtml, http://hr.ou.edu/jobs/, 300-399 , 200
facultyhomes.shtml, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
facultyhomes.shtml, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
facultyhomes.shtml, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
facultyhomes.shtml, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
facultyhomes.shtml, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
facultyhomes.shtml, https://twitter.com/uofoklahoma, , 200
facultyhomes.shtml, http://www.youtube.com/universityofoklahoma, 300-399 , 200
facultyhomes.shtml, https://plus.google.com/104620369929503587904, 300-399 , 200
facultyhomes.shtml, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/adam-fisher, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/adam-fisher, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/adam-fisher, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/amanda-truitt, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/amanda-truitt, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/amanda-truitt, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/amber-barber, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/amber-barber, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/amber-barber, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/amber-barber, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/amber-barber, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/amber-barber, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/amber-barber, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/amber-barber, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/amber-barber, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/amber-barber, http://hr.ou.edu/jobs/, 300-399 , 200
